135.43626 61.852783 
135.43626 75.716335 
136.50269 79.448831 
133.30341 78.382404 
123.70556000000002 73.050269 
103.97666000000002 70.917413 
99.17773600000002 70.917413 
97.57809700000003 71.98384 
90.11310600000003 76.24955 
86.38061000000003 81.048473 
88.51346400000003 87.447037 
111.44165000000002 99.71095 
118.37343000000003 101.8438 
121.57271000000003 101.8438 
135.43626000000003 107.70915000000001 
143.43447000000003 119.97307 
134.36984000000004 127.43806000000001 
105.04309000000003 134.90305 
97.04488200000003 134.36984 
94.91202800000003 133.30341 
92.77917400000004 128.50449 
92.77917400000004 130.63734 
90.64631800000004 140.76839999999999 
90.64631800000004 124.23877999999999 
90.64631800000004 121.03949999999999 
93.84560100000003 123.17235 
99.17773600000002 124.77198999999999 
103.97666000000002 126.37162999999998 
120.50628000000003 126.37162999999998 
125.83842000000003 124.23877999999998 
131.70377000000002 117.30699999999997 
130.63734000000002 115.70735999999998 
130.63734000000002 114.64092999999998 
124.23878000000002 112.50807999999998 
118.90664000000002 110.37521999999998 
114.10772000000003 109.30879999999999 
111.97486000000004 108.24237 
98.64452400000003 103.97666 
97.57809700000003 102.91023 
95.97845500000003 102.91023 
86.91382200000002 98.111309 
85.31418300000003 94.37881300000001 
80.51526100000002 83.71454100000001 
80.51526100000002 81.58168700000002 
81.04847300000003 79.44883100000001 
80.51526100000002 69.850986 
81.58168700000003 68.784559 
82.64811400000004 66.651705 
93.31238600000003 60.25314100000001 
97.57809700000003 60.25314100000001 
109.84201000000003 59.71992600000001 
112.50808000000004 60.786356000000005 
121.03950000000003 62.91921000000001 
123.17235000000004 63.985637000000004 
128.50449000000003 66.11849000000001 
129.57091000000003 67.71813200000001 
131.70377000000002 67.71813200000001 
133.30341 63.98563700000001 
135.43626 61.85278300000001 
